Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,63.560001,63.790001,62.82,63.209999,62.135208,4793400
2017-01-04,63.150002,63.799999,63.07,63.439999,62.361298,2835200
2017-01-05,63.349998,63.77,63.18,63.650002,62.567734,4040000
2017-01-06,63.650002,64.830002,63.380001,64.419998,63.324631,2863800
2017-01-09,64.379997,64.849998,64.330002,64.599998,63.501568,1935900
2017-01-10,64.760002,65.18,64.660004,64.980003,63.875111,2560700
2017-01-11,64.480003,64.720001,64.230003,64.489998,63.687477,1268000
2017-01-12,64.260002,64.809998,64.160004,64.660004,63.855358,1049900
2017-01-13,64.699997,64.889999,64.419998,64.660004,63.855358,1557700
2017-01-17,64.260002,64.690002,63.970001,64.169998,63.371456,1559300
2017-01-18,64.440002,64.550003,64.019997,64.360001,63.55909,1632700
2017-01-19,64.610001,64.639999,63.830002,64.029999,63.2332,1551300
2017-01-20,64.199997,64.669998,64.050003,64.580002,63.776356,2153900
2017-01-23,64.330002,64.489998,62.360001,64.410004,63.608475,3505900
2017-01-24,64.620003,65.43,64.620003,65.330002,64.517029,1931500
2017-01-25,65.57,66.209999,65.5,65.599998,64.783661,2818900
2017-01-26,65.580002,65.790001,65.290001,65.300003,64.487404,2157300
2017-01-27,65.160004,65.949997,64.900002,65.900002,65.079926,1982000
2017-01-30,65.830002,65.93,65.050003,65.68,64.862671,1841200
2017-01-31,65.669998,65.93,65.110001,65.529999,64.714531,3254300
2017-02-01,65.480003,65.75,64.800003,64.870003,64.062752,2028100
2017-02-02,64.919998,65.849998,64.690002,65.669998,64.852791,1554700
2017-02-03,66.010002,66.529999,65.839996,66.230003,65.40583,1858700
2017-02-06,66.040001,66.470001,66.010002,66.300003,65.47496,1235900
2017-02-07,66.480003,66.879997,66.389999,66.489998,65.662582,1495900
2017-02-08,66.43,66.800003,66.300003,66.589996,65.761337,2477900
2017-02-09,66.589996,67.989998,66.019997,67.389999,66.551384,2985400
2017-02-10,67.360001,68.269997,67.080002,68.0,67.153793,3190600
2017-02-13,68.139999,68.980003,67.790001,68.110001,67.262428,4407200
2017-02-14,68.25,68.699997,68.120003,68.580002,67.726578,1924800
2017-02-15,68.339996,68.940002,68.230003,68.650002,67.795708,1590300
2017-02-16,68.800003,68.900002,68.080002,68.440002,67.588326,1968900
2017-02-17,68.349998,68.620003,67.980003,68.400002,67.54882,2233200
2017-02-21,67.900002,68.580002,67.489998,67.669998,66.827904,3600900
2017-02-22,65.900002,66.330002,65.809998,66.099998,65.277435,5925800
2017-02-23,66.400002,66.459999,65.690002,65.75,64.931801,3952400
