Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,83.0,84.239998,81.199997,81.830002,80.103348,219700
2017-01-04,81.68,83.5,81.68,82.940002,81.189926,142600
2017-01-05,82.949997,83.870003,81.400002,82.349998,80.612366,175100
2017-01-06,83.099998,83.169998,81.860001,83.0,81.24865,148200
2017-01-09,83.580002,83.580002,81.370003,82.730003,80.984352,146000
2017-01-10,82.690002,83.68,82.0,83.239998,81.483582,150300
2017-01-11,83.050003,83.589996,82.18,83.43,81.669579,128300
2017-01-12,83.029999,83.029999,81.360001,82.599998,80.857086,99600
2017-01-13,83.190002,84.889999,83.110001,83.5,81.738098,114300
2017-01-17,82.720001,82.730003,80.540001,80.699997,78.997185,154800
2017-01-18,81.080002,81.910004,80.43,81.830002,80.103348,103800
2017-01-19,81.93,81.980003,81.209999,81.699997,79.976082,83300
2017-01-20,81.889999,83.0,81.889999,82.43,80.690681,86100
2017-01-23,82.07,82.959999,81.160004,82.440002,80.70047,118300
2017-01-24,82.580002,83.720001,82.580002,83.32,81.561897,255800
2017-01-25,81.690002,84.620003,81.690002,82.980003,81.22908,307000
2017-01-26,82.629997,84.970001,80.379997,84.669998,82.883408,263600
2017-01-27,84.300003,84.410004,83.080002,83.199997,81.44442,273700
2017-01-30,82.699997,83.690002,80.870003,81.839996,80.113129,188700
2017-01-31,81.489998,82.809998,81.349998,82.239998,80.504684,170600
2017-02-01,82.919998,83.169998,81.43,81.739998,80.015244,113300
2017-02-02,81.360001,82.150002,80.589996,81.459999,79.74115,95600
2017-02-03,82.529999,83.269997,81.860001,83.089996,81.336746,117600
2017-02-06,82.510002,83.239998,82.510002,82.68,80.935402,91600
2017-02-07,82.690002,82.870003,81.93,82.489998,80.749413,88600
2017-02-08,81.550003,81.779999,80.449997,80.970001,79.686523,85700
2017-02-09,81.349998,81.849998,81.220001,81.790001,80.493538,121100
2017-02-10,82.059998,82.360001,81.800003,82.029999,80.729729,116800
2017-02-13,82.199997,84.25,82.150002,83.440002,82.117378,160700
2017-02-14,83.099998,84.720001,83.019997,84.459999,83.121216,104100
2017-02-15,84.620003,84.620003,83.43,84.059998,82.727547,181400
2017-02-16,83.699997,84.330002,83.230003,84.040001,82.70787,179800
2017-02-17,83.339996,83.940002,83.300003,83.860001,82.530724,90700
2017-02-21,84.410004,84.610001,83.25,83.550003,82.225639,139500
2017-02-22,82.970001,84.010002,82.599998,83.690002,82.363419,124000
2017-02-23,83.910004,84.150002,82.559998,83.709999,82.383102,120500
2017-02-24,82.860001,83.379997,82.519997,82.93,81.615463,83400
2017-02-27,82.93,83.739998,82.300003,83.540001,82.215797,79900
2017-02-28,82.970001,83.150002,82.010002,82.459999,81.152908,117000
2017-03-01,83.589996,85.169998,82.620003,84.809998,83.46566,204100
2017-03-02,85.25,85.25,82.239998,82.480003,81.1726,105000
2017-03-03,82.459999,84.010002,82.459999,83.199997,81.88118,100900
2017-03-06,82.709999,83.660004,82.129997,82.849998,81.53672,128800
2017-03-07,82.529999,83.360001,82.190002,82.730003,81.41864,123500
2017-03-08,83.059998,83.739998,80.919998,81.099998,79.814468,131500
2017-03-09,81.139999,81.809998,80.650002,81.18,79.893204,140300
2017-03-10,81.639999,81.639999,79.830002,80.790001,79.509377,91000
2017-03-13,80.550003,81.330002,79.910004,80.629997,79.351913,104400
2017-03-14,80.120003,80.410004,78.870003,79.940002,78.672859,103000
2017-03-15,79.919998,80.75,78.940002,79.209999,77.95443,148900
2017-03-16,79.370003,80.309998,79.370003,80.18,78.90905,103800
2017-03-17,80.5,80.989998,79.25,80.220001,78.948418,452200
2017-03-20,79.989998,80.230003,78.889999,78.980003,77.728081,94300
2017-03-21,79.220001,79.68,74.800003,75.830002,74.628006,241100
2017-03-22,75.260002,77.720001,74.529999,75.43,74.234344,145100
2017-03-23,75.370003,76.860001,75.129997,75.459999,74.26387,101600
2017-03-24,75.589996,76.290001,74.040001,75.449997,74.254021,127600
2017-03-27,74.5,75.290001,73.440002,75.190002,73.998154,147600
2017-03-28,75.110001,77.120003,73.970001,76.629997,75.415329,111300
2017-03-29,76.379997,77.599998,74.389999,76.360001,75.149605,108300
2017-03-30,76.339996,79.129997,76.339996,78.690002,77.44268,120300
2017-03-31,78.220001,80.980003,77.879997,78.269997,77.029327,123300
2017-04-03,78.580002,80.07,77.089996,77.709999,76.478203,136800
2017-04-04,77.470001,77.849998,76.269997,77.300003,76.074707,129900
2017-04-05,77.809998,77.980003,75.120003,75.459999,74.26387,218800
2017-04-06,75.449997,76.809998,74.93,76.279999,75.070869,126300
2017-04-07,75.809998,76.550003,75.330002,76.519997,75.30706,133800
2017-04-10,76.720001,77.349998,76.120003,76.68,75.464539,111200
2017-04-11,76.239998,77.150002,75.589996,76.989998,75.769615,79000
2017-04-12,76.870003,76.989998,75.949997,76.040001,74.834679,116500
2017-04-13,75.650002,76.029999,74.610001,74.75,73.565125,100900
2017-04-17,74.93,76.019997,74.480003,75.940002,74.736267,64400
2017-04-18,75.459999,76.559998,74.720001,76.260002,75.051193,138300
2017-04-19,76.580002,77.529999,76.160004,76.559998,75.346428,97100
2017-04-20,76.949997,78.150002,76.599998,78.059998,76.822655,94700
2017-04-21,78.019997,78.260002,77.220001,77.93,76.694717,64600
2017-04-24,79.419998,80.300003,79.089996,79.599998,78.338249,115400
2017-04-25,80.400002,80.800003,77.940002,80.290001,79.017311,127700
2017-04-26,81.349998,86.629997,79.639999,85.459999,84.105354,485000
2017-04-27,86.099998,86.779999,84.330002,85.040001,83.692009,373300
2017-04-28,86.220001,86.32,83.970001,84.290001,82.953911,256600
2017-05-01,84.610001,85.169998,83.660004,84.269997,82.934227,180700
2017-05-02,84.5,84.809998,82.730003,83.519997,82.196114,212700
2017-05-03,83.029999,84.760002,82.25,84.489998,83.150726,129000
2017-05-04,85.010002,85.529999,83.32,84.18,82.84565,225400
2017-05-05,84.379997,84.379997,83.339996,84.209999,82.875168,104000
2017-05-08,84.209999,84.290001,83.269997,83.910004,82.579933,176900
2017-05-09,84.0,88.779999,82.669998,83.150002,81.831978,170100
2017-05-10,82.519997,83.68,81.940002,83.529999,82.643265,150600
2017-05-11,83.019997,83.620003,81.459999,82.440002,81.564842,103600
2017-05-12,81.860001,82.239998,81.040001,81.739998,80.872276,93900
2017-05-15,81.949997,82.419998,81.580002,82.150002,81.277924,135100
2017-05-16,82.080002,83.290001,81.360001,82.989998,82.109001,95500
2017-05-17,81.419998,83.269997,79.809998,80.57,79.714691,168600
2017-05-18,80.150002,81.760002,80.150002,81.449997,80.585342,162300
2017-05-19,81.419998,82.830002,80.830002,82.129997,81.258133,114600
2017-05-22,82.220001,83.0,81.660004,82.949997,82.06942,105300
2017-05-23,83.239998,84.099998,82.160004,83.660004,82.771896,83100
2017-05-24,83.57,83.989998,82.900002,83.82,82.930191,134900
2017-05-25,83.900002,84.300003,83.040001,83.239998,82.356346,62500
2017-05-26,82.919998,83.110001,82.279999,82.459999,81.584625,138100
2017-05-30,82.209999,82.550003,80.940002,81.660004,80.793121,100800
2017-05-31,81.5,81.620003,79.730003,80.529999,79.675117,224800
2017-06-01,80.809998,81.489998,79.910004,81.32,80.456726,146300
2017-06-02,81.010002,81.690002,80.610001,81.190002,80.328117,305900
2017-06-05,80.970001,82.18,80.879997,81.220001,80.357788,107500
2017-06-06,80.660004,81.330002,79.75,80.57,79.714691,124000
2017-06-07,80.790001,81.190002,80.220001,80.620003,79.764168,127100
2017-06-08,80.470001,84.019997,80.199997,82.860001,81.980377,145900
2017-06-09,83.0,85.800003,82.860001,85.160004,84.255966,210800
2017-06-12,85.089996,86.120003,84.480003,85.220001,84.315331,163900
2017-06-13,85.459999,86.690002,85.199997,85.870003,84.958435,208400
2017-06-14,85.32,85.879997,84.32,85.389999,84.483521,224100
2017-06-15,84.449997,86.080002,84.449997,85.129997,84.226288,111600
2017-06-16,85.260002,85.279999,84.279999,84.760002,83.860214,322200
2017-06-19,85.25,85.620003,84.410004,85.040001,84.137238,117900
2017-06-20,84.779999,84.779999,83.300003,83.349998,82.465179,239900
2017-06-21,83.470001,83.470001,82.099998,82.239998,81.366959,129000
2017-06-22,82.010002,82.199997,80.529999,80.870003,80.011513,152500
2017-06-23,81.040001,81.190002,79.779999,80.720001,79.863106,398600
2017-06-26,80.980003,82.059998,80.32,81.639999,80.773331,203700
2017-06-27,81.970001,82.989998,80.82,82.25,81.376862,110500
2017-06-28,82.5,83.550003,82.0,83.040001,82.158478,115100
2017-06-29,84.709999,85.400002,83.309998,84.150002,83.256683,84100
2017-06-30,84.419998,84.970001,83.690002,84.129997,83.2369,82400
2017-07-03,84.629997,86.599998,84.629997,85.849998,84.938637,60400
2017-07-05,86.089996,86.089996,84.620003,85.339996,84.434052,138000
2017-07-06,85.629997,85.629997,84.199997,84.519997,83.622757,152800
2017-07-07,84.779999,85.150002,83.809998,85.0,84.097664,113000
2017-07-10,84.860001,85.519997,84.610001,84.690002,83.790962,121300
2017-07-11,84.959999,85.32,84.220001,85.029999,84.127342,115900
2017-07-12,85.010002,85.529999,84.730003,85.139999,84.236176,71100
2017-07-13,85.139999,85.730003,84.860001,85.589996,84.681396,104200
2017-07-14,85.199997,85.32,84.32,84.989998,84.087769,80100
2017-07-17,84.959999,85.849998,84.300003,85.269997,84.364792,122200
2017-07-18,85.239998,85.25,84.110001,85.0,84.097664,63100
2017-07-19,84.949997,85.480003,84.580002,85.150002,84.246071,67700
2017-07-20,85.269997,85.68,83.239998,85.199997,84.29554,77500
