Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,50.150002,50.18,48.709999,49.330002,49.330002,626700
2017-01-04,49.490002,50.23,49.419998,49.830002,49.830002,604200
2017-01-05,49.560001,49.82,48.450001,48.810001,48.810001,715800
2017-01-06,49.290001,49.400002,48.700001,48.830002,48.830002,825400
2017-01-09,48.330002,48.919998,48.099998,48.580002,48.580002,804200
2017-01-10,48.66,49.82,48.540001,49.200001,49.200001,908300
2017-01-11,49.34,49.790001,48.91,49.75,49.75,563200
2017-01-12,49.25,49.43,48.119999,48.540001,48.540001,592700
2017-01-13,49.209999,50.540001,48.950001,49.259998,49.259998,457800
2017-01-17,48.509998,48.59,47.169998,47.43,47.43,508200
2017-01-18,47.759998,48.07,47.150002,48.040001,48.040001,372200
2017-01-19,48.34,48.490002,47.68,47.919998,47.919998,336100
2017-01-20,48.080002,48.669998,48.0,48.220001,48.220001,256800
2017-01-23,47.869999,48.299999,47.360001,47.830002,47.830002,389700
2017-01-24,48.240002,48.849998,47.919998,48.68,48.68,336500
2017-01-25,49.470001,49.869999,49.16,49.349998,49.349998,449200
2017-01-26,49.470001,50.209999,49.25,49.889999,49.889999,583300
2017-01-27,49.75,50.669998,49.099998,50.529999,50.529999,1090600
2017-01-30,50.110001,50.52,49.450001,50.189999,50.189999,980100
2017-01-31,49.799999,50.5,49.080002,49.380001,49.380001,857600
2017-02-01,49.990002,50.759998,49.259998,49.310001,49.310001,721300
2017-02-02,48.849998,49.299999,48.299999,48.75,48.75,457000
2017-02-03,49.529999,50.23,49.32,50.110001,50.110001,536100
2017-02-06,49.560001,50.189999,49.419998,49.490002,49.490002,337500
2017-02-07,49.779999,49.889999,49.349998,49.509998,49.509998,343900
2017-02-08,49.040001,49.200001,48.32,48.939999,48.939999,303300
2017-02-09,49.240002,50.25,49.150002,49.610001,49.610001,479700
2017-02-10,49.950001,50.139999,49.52,50.099998,50.099998,342200
2017-02-13,50.470001,51.560001,50.299999,50.959999,50.959999,957100
2017-02-14,51.369999,53.060001,51.25,52.990002,52.990002,1701100
2017-02-15,53.450001,53.599998,52.900002,53.16,53.16,607200
2017-02-16,52.98,53.09,52.189999,52.639999,52.639999,549600
2017-02-17,52.080002,52.599998,51.689999,52.41,52.41,333000
2017-02-21,52.880001,53.700001,52.310001,52.740002,52.740002,407100
2017-02-22,53.02,53.02,52.200001,52.540001,52.540001,415800
2017-02-23,52.490002,52.630001,51.560001,52.240002,52.240002,467600
2017-02-24,51.400002,51.779999,50.970001,51.599998,51.599998,672700
2017-02-27,51.720001,52.23,51.619999,52.220001,52.220001,599100
2017-02-28,51.91,52.150002,51.290001,51.639999,51.639999,549500
2017-03-01,53.299999,53.84,52.959999,53.34,53.34,769000
2017-03-02,53.490002,53.669998,51.790001,51.830002,51.830002,361300
2017-03-03,51.91,52.32,51.5,51.939999,51.939999,485500
2017-03-06,51.27,51.990002,51.040001,51.73,51.73,372600
2017-03-07,51.599998,52.009998,51.43,51.470001,51.470001,256900
